,468,469,470,471,472,473,474,475,476,477,head_rotation_hor,head_rotation_ver,head_pos,looking_pos
467,"[-0.006125462852167513, 0.4135930620310507]","[-0.007156174175954637, 0.415424886951253]","[-0.006051457886320272, 0.4895556338750815]","[-0.005354277403814062, 0.4122578410480711]","[-0.006202221524089241, 0.35795923494300613]","[0.006387522667021145, 0.42987328225000243]","[0.005365018206408108, 0.43440287216895174]","[0.006428512380266038, 0.5190010433323848]","[0.007884009785552148, 0.4260707150439316]","[0.006343562408150049, 0.36680853943721065]",[-0.001011192798614502],[0.000670313835144043],"[0.5928230285644531, 0.48102661967277527]","[157, 894]"
468,"[-0.007936826555256087, 0.41019525512158855]","[-0.009295337483605717, 0.4121557351746097]","[-0.00785653971625145, 0.48633884450277154]","[-0.0069222717393135754, 0.4087135633433993]","[-0.008016492743266134, 0.35455082071093746]","[0.00829812400668041, 0.429497718893308]","[0.00697599021971159, 0.43383506458433846]","[0.008354563426877076, 0.5179649137068402]","[0.010226154594069033, 0.42579146042828764]","[0.008237453187744635, 0.3667861830652144]",[-0.0008135437965393066],[0.0006314516067504883],"[0.5932071208953857, 0.48142632842063904]","[157, 894]"
469,"[-0.007820247078370238, 0.4114544964297236]","[-0.0090820561340699, 0.4125382468207707]","[-0.007731029884594946, 0.48455227803291184]","[-0.006862506382230155, 0.41056176028857694]","[-0.007913475296171655, 0.35720287104100107]","[0.007983700036750415, 0.42890437684108346]","[0.006727038536354556, 0.4331498419794763]","[0.008022468303240587, 0.5155975751988237]","[0.00980303525966877, 0.4253559244079375]","[0.007938910931940227, 0.36715800807583276]",[-0.0011695027351379395],[0.0006194710731506348],"[0.5908255577087402, 0.4817550778388977]","[157, 894]"
470,"[-0.008214917409791576, 0.4096459103788002]","[-0.009585075840760581, 0.41080582742371713]","[-0.00812183265542512, 0.4823878066799304]","[-0.00718095281080477, 0.40875166591561213]","[-0.008308574533468364, 0.3556811679099927]","[0.008323638148290242, 0.4276980755400237]","[0.007026558387548252, 0.43212983982264824]","[0.008366701224031893, 0.5132042679818045]","[0.01019357456613715, 0.4239752937875893]","[0.008275339803180104, 0.36661445943381976]",[-0.0012052655220031738],[0.0005961060523986816],"[0.5905574560165405, 0.48167547583580017]","[157, 894]"
471,"[-0.007501795184446553, 0.40911912368999725]","[-0.008754081158808664, 0.4102848268650766]","[-0.007411050832565969, 0.48174458387588226]","[-0.0065586764131777935, 0.40821883217048094]","[-0.007595822764550668, 0.3552583942697445]","[0.007570218634518012, 0.427452688654949]","[0.006368608612789954, 0.4314794432148974]","[0.007604811662914245, 0.5155283453300729]","[0.009319764900773578, 0.4241183047586883]","[0.007531783298052864, 0.36504079564146447]",[-0.0010148286819458008],[0.0005794763565063477],"[0.5913692116737366, 0.4786013066768646]","[157, 894]"
472,"[-0.008770616170991117, 0.4070915561399907]","[-0.010273381751979204, 0.40879558262728155]","[-0.00867100272653882, 0.48030728094249536]","[-0.007645993945634278, 0.4056879909699442]","[-0.008871906108595522, 0.35298214356843166]","[0.00885659307901887, 0.42680178541775055]","[0.00748098673434415, 0.4307332008145551]","[0.008897879614311634, 0.5126813417405552]","[0.010838522277936526, 0.4235188255148827]","[0.008810470415911903, 0.3655345631445907]",[-0.0011197924613952637],[0.0005498528480529785],"[0.5913012027740479, 0.479140043258667]","[157, 894]"
473,"[-0.006200960858657242, 0.4053127661623706]","[-0.007301634340623157, 0.40657583656644036]","[-0.006150355557538579, 0.4771560061361969]","[-0.0053847847168296365, 0.40431670533314873]","[-0.006250394460216044, 0.3520013908171625]","[0.006312354652781817, 0.42435461746641784]","[0.005319495673949673, 0.42996664362773085]","[0.006349288354357577, 0.5057164670066071]","[0.007758544629220593, 0.41949410324632963]","[0.006272907288514993, 0.36568270099492717]",[-0.001145005226135254],[0.0007038712501525879],"[0.5945116877555847, 0.4728519916534424]","[157, 894]"
474,"[-0.008042131533310735, 0.4042189878674891]","[-0.009407735089214006, 0.4057770572506774]","[-0.007962730336081213, 0.47589275355431027]","[-0.007017588984485856, 0.40285847559170357]","[-0.008121902966330322, 0.3510360234122175]","[0.008231471802997799, 0.4228747962034659]","[0.006921530791457174, 0.4275345484099682]","[0.008265292147404442, 0.506416231108673]","[0.010138270966503295, 0.41905160939168973]","[0.00819097941497293, 0.36310538414791393]",[-0.0011771917343139648],[0.0006616115570068359],"[0.5946394205093384, 0.4738660752773285]","[157, 894]"
475,"[-0.007124480506629725, 0.4056912495017568]","[-0.008381351492928235, 0.40772376576943037]","[-0.007050634849143137, 0.48106728535681303]","[-0.006193602949216291, 0.40445527799173564]","[-0.0071969174648689625, 0.3508381181208032]","[0.007474531434682276, 0.42432189571978435]","[0.006273666662117488, 0.4291489086077465]","[0.0075196815963468645, 0.5091854186967602]","[0.009244448844598588, 0.42027599793684856]","[0.007428881142874192, 0.36386301422146644]",[-0.0009728670120239258],[0.000640869140625],"[0.6001918315887451, 0.4680708646774292]","[157, 894]"
476,"[-0.0029206822934570048, 0.4057004355511818]","[-0.0034417170517063627, 0.4067870054948641]","[-0.002906226852712469, 0.48296727059622374]","[-0.0025338638106798296, 0.4053847796541146]","[-0.002931456647212087, 0.3494931334832426]","[0.003331272459535956, 0.4179592055679974]","[0.002769892829515577, 0.4211414132356175]","[0.0033393096087467435, 0.5025993830441823]","[0.004175871500519415, 0.4156164768174283]","[0.0033205135326774215, 0.3579122844783937]",[-0.0005577802658081055],[0.0005484819412231445],"[0.6097981929779053, 0.4646765887737274]","[157, 894]"
477,"[-0.003474370677580131, 0.40671145666477265]","[-0.004090366897424461, 0.40767605264287654]","[-0.0034536364355491254, 0.4821932523817745]","[-0.003017048200161744, 0.4062565509111263]","[-0.0034928244920911437, 0.35142166463196756]","[0.00395585463202673, 0.41889376301923786]","[0.0032877684101388777, 0.4222723558074752]","[0.00397342258420853, 0.5033965282551216]","[0.004960979120247547, 0.41629489129741204]","[0.003935362085970516, 0.35884912723858725]",[-0.0007935762405395508],[0.0005753040313720703],"[0.609923243522644, 0.465248703956604]","[157, 894]"
478,"[-0.003073272502178, 0.4082876677299349]","[-0.0036372121670919804, 0.40895579235755436]","[-0.0030639982491438575, 0.4848157773989087]","[-0.002658810893686737, 0.40807143158023274]","[-0.0030792113038409746, 0.3525095364839505]","[0.0034651964893074585, 0.41883608025866825]","[0.002897261758035957, 0.4218389932922026]","[0.0034641599638207837, 0.49948295938406995]","[0.004307477755677163, 0.41656540718390733]","[0.003464383782910677, 0.36082593951781483]",[-0.00022810697555541992],[0.0003508329391479492],"[0.6154382824897766, 0.46392500400543213]","[157, 894]"
479,"[-0.0029287534712968315, 0.4074335749834959]","[-0.003484578834049078, 0.40802731675425225]","[-0.002919912051811904, 0.4823463490978068]","[-0.0025240711472865364, 0.40734358383520497]","[-0.002934178352040141, 0.3525645184828437]","[0.003257989518219265, 0.4210298613295672]","[0.0027308046272535055, 0.4237543441953285]","[0.0032570970328789093, 0.5019429094949485]","[0.004034780010315432, 0.4189415082431313]","[0.003257335259804085, 0.36272379877835764]",[-0.000513911247253418],[0.0003796815872192383],"[0.6150998473167419, 0.4643310606479645]","[157, 894]"
480,"[-0.005794835891966213, 0.40576089669837967]","[-0.007123383432366306, 0.40546163227241205]","[-0.00579435626793164, 0.4848847106636328]","[-0.004874380138933918, 0.40693308461843614]","[-0.005788716578856509, 0.34885539111470776]","[0.0052440594772751705, 0.4267679222776985]","[0.004478819010000791, 0.4288249707052219]","[0.005253485998150883, 0.5062748964331798]","[0.006339495868025674, 0.4254826285221697]","[0.00523696540382194, 0.3690068014554492]",[-0.0002529621124267578],[0.0006315708160400391],"[0.6168859601020813, 0.4646754860877991]","[157, 894]"
481,"[-0.004614410353032645, 0.40725052017821245]","[-0.005661223522751049, 0.4068485834113124]","[-0.004620018468774149, 0.48674269034112305]","[-0.0038841802318738696, 0.4083251535304218]","[-0.004602964235164908, 0.3498284361740156]","[0.004267274794637944, 0.42859592430570675]","[0.0036421917189937364, 0.4311228045373724]","[0.004275597229968396, 0.5093700284947201]","[0.005162018430218938, 0.4268343107781775]","[0.004260293852892942, 0.37006156658304823]",[-0.0001112818717956543],[0.0005647540092468262],"[0.6177275776863098, 0.46516406536102295]","[157, 894]"
482,"[-0.004510879677923191, 0.4066081643003692]","[-0.005528752199022793, 0.4061807280931033]","[-0.004518886119676423, 0.4854299714150768]","[-0.0037990913839773322, 0.40768903583908483]","[-0.004496953314129677, 0.3495365258863711]","[0.004188493858330013, 0.42778716424476093]","[0.0035764846136651517, 0.4301737869527873]","[0.00419580175069828, 0.5079791735109359]","[0.005063739825047789, 0.42615232169061384]","[0.004182897179158714, 0.36958726165886113]",[-0.00010538101196289062],[0.0005663633346557617],"[0.6178590655326843, 0.4647675156593323]","[157, 894]"
483,"[-0.009647721417669342, 0.4027470324809209]","[-0.011996615223435548, 0.40252399002692213]","[-0.009634627184068885, 0.48225487549561463]","[-0.008052915760312423, 0.40356510191141004]","[-0.00965109283098723, 0.3457186067987939]","[0.008329971164623532, 0.42732960927879965]","[0.007170164486058736, 0.43111935446786415]","[0.008357906604351996, 0.504917886272284]","[0.009974129977265737, 0.42442030353542526]","[0.008315364935369628, 0.3705611041236398]",[-0.00014650821685791016],[0.0005745887756347656],"[0.6151735186576843, 0.46597820520401]","[157, 894]"
484,"[-0.007793417699259223, 0.40232432258123957]","[-0.009640422516738483, 0.40176463498337445]","[-0.007793196008787185, 0.47655325350959093]","[-0.0065240851830283405, 0.40308304879320833]","[-0.007784142678824768, 0.34783658949147694]","[0.006812041453740336, 0.42765220644439733]","[0.005901177249247085, 0.43039027984141415]","[0.006825808117471056, 0.5043249308195858]","[0.008084630918440094, 0.4257128999551543]","[0.006810740568103168, 0.37116275136124793]",[-0.00022655725479125977],[0.0006255507469177246],"[0.6147785782814026, 0.4655715823173523]","[157, 894]"
485,"[-0.01106879136007843, 0.399576274393291]","[-0.013745397087000621, 0.3997871534388281]","[-0.011046418964412453, 0.4769683396283956]","[-0.009243714404854058, 0.39981999724167117]","[-0.011082184574940904, 0.3435618388633256]","[0.009400552501480903, 0.42816275345291155]","[0.008102721155305217, 0.43265834195231395]","[0.009440119549089122, 0.5045837683484677]","[0.01124449297637203, 0.42455100253054134]","[0.009376409802201127, 0.3719886543780671]",[-5.125999450683594e-06],[0.000587165355682373],"[0.612738311290741, 0.46671411395072937]","[157, 894]"
486,"[-0.01068418999508143, 0.39643643222069835]","[-0.013230714548252505, 0.3964722126117305]","[-0.01069382371856606, 0.4704911851939603]","[-0.008933275736244604, 0.3965973140193453]","[-0.010664682862668239, 0.34200844941049163]","[0.009068469896068476, 0.4264622384788503]","[0.00784874777526565, 0.4296357767190514]","[0.009118614645346381, 0.5038765123843897]","[0.010784332445969694, 0.4240599025676429]","[0.009032800672834315, 0.369542311267766]",[-0.0002008676528930664],[0.0006878972053527832],"[0.6115990281105042, 0.4659380316734314]","[157, 894]"
487,"[-0.011441947724791443, 0.39800001500125126]","[-0.01427698068977451, 0.39779874821069916]","[-0.011434804324064244, 0.47232480486520007]","[-0.009524128445462297, 0.39840424793676876]","[-0.011436695895630955, 0.3436709480609686]","[0.009595024838505828, 0.42957146477389563]","[0.008346730380781547, 0.433443262640447]","[0.009659025333853885, 0.5075284936143523]","[0.011343944318915848, 0.4263956844535473]","[0.009555418861839072, 0.3722780267704506]",[-0.00020444393157958984],[0.0006986260414123535],"[0.6106284260749817, 0.46573880314826965]","[157, 894]"
488,"[-0.012785123338065163, 0.3912165124432516]","[-0.015878705913982875, 0.3905682168431163]","[-0.012824182367900722, 0.4626410568685044]","[-0.010674801935595179, 0.39198307284817047]","[-0.012734575253891102, 0.33850108832306613]","[0.010656387544766123, 0.4245583568869834]","[0.009230474869807206, 0.4287610532424484]","[0.010745941463565249, 0.5021504267734613]","[0.012667162347656087, 0.42112999562841]","[0.010588552953902037, 0.3676523673854261]",[-0.0001633167266845703],[0.0007141828536987305],"[0.6107980012893677, 0.4648284316062927]","[157, 894]"
489,"[-0.013283324800687694, 0.3908913239073396]","[-0.016455397341018814, 0.3902890638273265]","[-0.013325360444670944, 0.46169128716872093]","[-0.01110912022934958, 0.3916696282767029]","[-0.013230796623305893, 0.3384782525870709]","[0.011034594206237505, 0.42450043199029536]","[0.00956364565491005, 0.42890920197646176]","[0.01112245319099176, 0.5013385134870565]","[0.013110390107402455, 0.4208868301507168]","[0.010970902032645653, 0.368001942639716]",[-0.00014668703079223633],[0.0007066726684570312],"[0.6105964183807373, 0.46484583616256714]","[157, 894]"
490,"[-0.010420267683675556, 0.38994852210422876]","[-0.012829074139183648, 0.3899974715708067]","[-0.01042374853568739, 0.460614439956272]","[-0.008744552991590795, 0.39013393298033167]","[-0.010405172340662948, 0.33759137988704757]","[0.008756870866427995, 0.41904695391391417]","[0.007627152289054507, 0.42289087760514427]","[0.008834287373210205, 0.49402463370854677]","[0.01032048485664393, 0.41600443915202473]","[0.008695540737153689, 0.36381000442976286]",[-0.0001633763313293457],[0.0006534457206726074],"[0.613176167011261, 0.4637969136238098]","[157, 894]"
491,"[-0.011071991527270621, 0.39265494873911744]","[-0.01366196323844599, 0.3921194547220911]","[-0.011099278199646795, 0.4642895248812933]","[-0.009280859491729868, 0.39333088695907137]","[-0.011033546987630006, 0.3396496595152442]","[0.009371950722575502, 0.42619924491084726]","[0.008139971447087436, 0.42972907375681146]","[0.009416940367216133, 0.5018504184814634]","[0.011092926519912453, 0.4234585982018795]","[0.009344555181713564, 0.3703276617329134]",[-0.00011545419692993164],[0.0006781220436096191],"[0.6131753921508789, 0.46474623680114746]","[157, 894]"
492,"[-0.00976948973908461, 0.3880584741931885]","[-0.012032567737665202, 0.38862678013979823]","[-0.009765439100871617, 0.45799143671594594]","[-0.008196945578235014, 0.38767369760653203]","[-0.009762256994453966, 0.33606685161283867]","[0.008200427772239475, 0.41308643190306893]","[0.007137112412796155, 0.4166836892484737]","[0.008271689336343195, 0.485749528192711]","[0.00967308030086996, 0.4103565489513349]","[0.008141997258370828, 0.35931281643524865]",[-0.0002340078353881836],[0.0006740689277648926],"[0.6157398819923401, 0.46236252784729004]","[157, 894]"
493,"[-0.009407082738138058, 0.39251459446866277]","[-0.011600323472081524, 0.39223482966079004]","[-0.009426469547084076, 0.4650736816401066]","[-0.007886026828429111, 0.3930009133124713]","[-0.00937759915277624, 0.3389853691302694]","[0.00815179730822599, 0.4204932860474481]","[0.00706805524723233, 0.42356262017144664]","[0.008188064970053687, 0.4933770303100612]","[0.009666886458636538, 0.41825456198150623]","[0.008130009092554208, 0.36645012519000186]",[-0.00014907121658325195],[0.0005987882614135742],"[0.6168541312217712, 0.46390819549560547]","[157, 894]"
494,"[-0.008652943519251891, 0.3910417583479129]","[-0.010678667280725437, 0.39153906020505397]","[-0.008652832172309007, 0.46463725111446835]","[-0.007249693268731092, 0.3908307873852088]","[-0.008643955915407047, 0.3370148273457744]","[0.007423679376098496, 0.41654379730867275]","[0.006447135977832801, 0.41959977445322905]","[0.007488395867948986, 0.49172604419150023]","[0.008781598507549426, 0.41423768914046294]","[0.007370256683431075, 0.3612524334901123]",[0.0001093745231628418],[0.0006780028343200684],"[0.619429349899292, 0.46442562341690063]","[157, 894]"
495,"[-0.008281041569166802, 0.3880596882296357]","[-0.010178040381906402, 0.38802503536369515]","[-0.008289560654241409, 0.4588704923562214]","[-0.006954318222286864, 0.3883654531524645]","[-0.008263357469076344, 0.33554570684795937]","[0.007228402053776577, 0.4162646542693383]","[0.006237946070340989, 0.41906682967367254]","[0.007277689270003922, 0.4918455046799443]","[0.00863134268132755, 0.4141978048660194]","[0.007190217478439852, 0.3608233708696985]",[0.0001748800277709961],[0.000677645206451416],"[0.6201999187469482, 0.46436750888824463]","[157, 894]"
