,468,469,470,471,472,473,474,475,476,477,head_rotation_hor,head_rotation_ver,head_pos,looking_pos
400,"[-0.0211670599618049, 0.3815277763470858]","[-0.024309529323866385, 0.38204860297822996]","[-0.02116076308987968, 0.45158017286369995]","[-0.01873150538252637, 0.3814091430715663]","[-0.021150504480760425, 0.32987024440746293]","[0.031656602129116605, 0.3534998641690533]","[0.02545561553760604, 0.35201160516029073]","[0.03142149511171085, 0.42138424640865857]","[0.041839892278594595, 0.35544381732781527]","[0.031822371814929765, 0.3046162493372819]",[0.00039255619049072266],[-0.0003292560577392578],"[0.4707726240158081, 0.43397465348243713]","[1911, 191]"
401,"[-0.02098845648950985, 0.38281649243442206]","[-0.024188157620598137, 0.3822036611178517]","[-0.02111461402824974, 0.4532438236677622]","[-0.018537345114459727, 0.383314332195807]","[-0.020837799573027484, 0.3304364384671701]","[0.031421510833791785, 0.35217354241814547]","[0.02516210428672597, 0.3509950977733636]","[0.031155326308742813, 0.4201027057702278]","[0.04179583810873413, 0.35378007320304494]","[0.03161301770286643, 0.3032914469924961]",[0.00022149085998535156],[-0.00030237436294555664],"[0.4701554477214813, 0.43252065777778625]","[1911, 191]"
402,"[-0.021425418634558966, 0.3823309890204293]","[-0.02470181968315017, 0.3822319012860109]","[-0.02149155673773229, 0.4526275848928264]","[-0.018911994114739317, 0.3824109920274998]","[-0.021333885088590784, 0.3302135772836573]","[0.03213614084498748, 0.3541450912410852]","[0.02583345984694614, 0.3529305505183084]","[0.031927879257179416, 0.422676474424885]","[0.04247681240718986, 0.355975957608229]","[0.03226672894520235, 0.30498946377625114]",[0.0002574026584625244],[-0.0002600550651550293],"[0.4704965054988861, 0.4318547546863556]","[1911, 191]"
403,"[-0.021223238619438027, 0.3832297004430502]","[-0.024375151153604308, 0.3826001762827956]","[-0.02138052014024576, 0.45240052982314555]","[-0.01879427342906791, 0.383697474184189]","[-0.021044206447086728, 0.3314489240422739]","[0.03180822239456065, 0.35462005282600406]","[0.025444327343218533, 0.3533611694040383]","[0.03156876608643104, 0.42347168830878573]","[0.042412075639384865, 0.3563782615094742]","[0.031966409283879865, 0.30521151893014686]",[0.00019636750221252441],[-0.0002586841583251953],"[0.47050341963768005, 0.43178457021713257]","[1911, 191]"
404,"[-0.022124961693844862, 0.38367789636939575]","[-0.025424499491445512, 0.3832615763447167]","[-0.02224518345504605, 0.4539136404928909]","[-0.01958065995069568, 0.38399899794421516]","[-0.021982170574840452, 0.3314237998982981]","[0.03318553339725744, 0.35468754167506994]","[0.026586309736578363, 0.35334497333335196]","[0.03293648572209193, 0.42330890996769305]","[0.04413918511584577, 0.3565469649902819]","[0.03335084633483336, 0.3053916105835863]",[0.00023874640464782715],[-0.00027489662170410156],"[0.4706752300262451, 0.4317236542701721]","[1911, 191]"
405,"[-0.022088137749128805, 0.3848397268935534]","[-0.02533621108362738, 0.384500841641849]","[-0.02224477727264255, 0.45536921415337395]","[-0.019576124027848158, 0.3851472056014632]","[-0.02191057133327974, 0.3324297318275738]","[0.03316868580957314, 0.354447472029035]","[0.026711556695591075, 0.35331441409703096]","[0.0329486920998935, 0.42215275737733865]","[0.043681712663859104, 0.35610185688320933]","[0.03330480697351108, 0.3056160044447857]",[0.0001838207244873047],[-0.00030726194381713867],"[0.4710535407066345, 0.43179744482040405]","[1911, 191]"
406,"[-0.021641757924440643, 0.3834349430085768]","[-0.024886334125344488, 0.383228762893371]","[-0.021744983717933302, 0.4540910977201018]","[-0.019143623140512295, 0.3835951569171]","[-0.021519149266579263, 0.3311292799624115]","[0.032442470050740045, 0.35332259349599177]","[0.026097966793397702, 0.3521548233156801]","[0.032226841898324365, 0.4212037953020861]","[0.04281746309615506, 0.3550255861642758]","[0.03258384484801734, 0.3044825786245596]",[0.0001768171787261963],[-0.0003222227096557617],"[0.4708983302116394, 0.43177181482315063]","[1911, 191]"
407,"[-0.020659295711205932, 0.38257942087169944]","[-0.02368906335850567, 0.3821421051696977]","[-0.02070404713898627, 0.45230142859716443]","[-0.018313480702523678, 0.38304383977542317]","[-0.020596864776238198, 0.3308295775532533]","[0.030870462172971066, 0.3514132270079133]","[0.02479079869180519, 0.35043289771387015]","[0.030685573914124076, 0.4187809934931387]","[0.040916386918673255, 0.3529213315727969]","[0.030999488118300045, 0.30294817851967243]",[0.0002906918525695801],[-0.000330507755279541],"[0.4704515039920807, 0.4320715665817261]","[1911, 191]"
408,"[-0.021303865161732813, 0.3843464490472954]","[-0.02433428653039479, 0.38393101591705503]","[-0.02143515442787476, 0.453657196837591]","[-0.018942068197091544, 0.38479476969639165]","[-0.021151415417910727, 0.3325916552341923]","[0.03210515819162869, 0.3529973849732111]","[0.025811758994702602, 0.3519631983123268]","[0.03190553757579098, 0.4208256613607574]","[0.042433313801635175, 0.35455261273149713]","[0.03223438722927923, 0.3041889632916108]",[0.000302046537399292],[-0.00030043721199035645],"[0.4708305895328522, 0.4323267936706543]","[1911, 191]"
409,"[-0.02093763278621903, 0.38528010641653015]","[-0.024030890140222604, 0.3847237241981142]","[-0.02105399810631984, 0.45500334010565785]","[-0.01855109396299927, 0.3857486890569359]","[-0.020799278680279327, 0.3332164915616557]","[0.031516827041895554, 0.35525778239317973]","[0.02523785021230011, 0.353605021015828]","[0.031249620385935033, 0.4250368550920073]","[0.04191997320789895, 0.3573787629067365]","[0.03170714602959396, 0.3053552192135823]",[0.00028589367866516113],[-0.0003261566162109375],"[0.47065064311027527, 0.4324508309364319]","[1911, 191]"
410,"[-0.020338701013674472, 0.3838996985475473]","[-0.023395742025391353, 0.38343307019562484]","[-0.02043383276552291, 0.45409709019943534]","[-0.017988020581887282, 0.38427393689031625]","[-0.020219384711252442, 0.3316426605452299]","[0.030474186563948916, 0.35430637898458206]","[0.02440339700898357, 0.3527866996169737]","[0.030208564256135294, 0.42339162629815885]","[0.04052609205322753, 0.35626504730363623]","[0.03066397650216743, 0.3047851239070051]",[0.0002681612968444824],[-0.0003439784049987793],"[0.4704038202762604, 0.43224412202835083]","[1911, 191]"
411,"[-0.02042087709041587, 0.38420875521702785]","[-0.02349055753172454, 0.3836981265203236]","[-0.020511144082120764, 0.4542852170364458]","[-0.018060766826936813, 0.38463512304330133]","[-0.02030640990684951, 0.3320167811065618]","[0.03063044650833516, 0.35493824989719647]","[0.024531432875835788, 0.35334557550172196]","[0.030361691267565157, 0.4244741316274667]","[0.04072796363823812, 0.35698537924685886]","[0.030822858829326293, 0.3051634864861814]",[0.00026869773864746094],[-0.00033536553382873535],"[0.47046059370040894, 0.4322804808616638]","[1911, 191]"
412,"[-0.02135546260154795, 0.3834341899497933]","[-0.024690812978940418, 0.3827850788206719]","[-0.021474089221650377, 0.4545703466163556]","[-0.01881654193224066, 0.3839234433745651]","[-0.021210001885085625, 0.3306909630192652]","[0.03214575220468467, 0.3537568426824974]","[0.025822931958645285, 0.35240926908553705]","[0.031887990394193585, 0.4221164523590933]","[0.04251385081808141, 0.3555368792222818]","[0.03232675266166564, 0.30459700858371946]",[0.0002741217613220215],[-0.00036782026290893555],"[0.47050535678863525, 0.4317985475063324]","[1911, 191]"
413,"[-0.020051974826785744, 0.3803893116653821]","[-0.023199419046158944, 0.3800171767229804]","[-0.02014520215581617, 0.4497536424911158]","[-0.01765751802777269, 0.38062453872498053]","[-0.019935031371109937, 0.3287644225967405]","[0.03001566206659263, 0.3516721896910358]","[0.024103577101652483, 0.3505502626295553]","[0.029790165186973798, 0.4192181569909931]","[0.03973245966854032, 0.3532813812412506]","[0.030177368730584218, 0.30305063279485295]",[0.0002205967903137207],[-0.00028574466705322266],"[0.47023651003837585, 0.43104755878448486]","[1911, 191]"
414,"[-0.02119268450413438, 0.38312979285151444]","[-0.02440609952625196, 0.38297668350176833]","[-0.02132577841191102, 0.4528159249809628]","[-0.0187259532466423, 0.3832422410615183]","[-0.021036428866347517, 0.33115178740281687]","[0.03170985663059828, 0.35342456993772875]","[0.025516579998964523, 0.3522042943477374]","[0.03148516902001835, 0.42058514909732486]","[0.04182518679907015, 0.35513378764917025]","[0.03186672566229567, 0.3049625958879153]",[0.00023350119590759277],[-0.0003146231174468994],"[0.4705091416835785, 0.43112772703170776]","[1911, 191]"
415,"[-0.02071517334119914, 0.3861012369658531]","[-0.023931674042958165, 0.38596142169722897]","[-0.020834702234695635, 0.45702930836798156]","[-0.018264620621081896, 0.3860753448719515]","[-0.020575084765823533, 0.33336978019362823]","[0.03112437955982977, 0.35446550282603145]","[0.02505108175318409, 0.3535042069089831]","[0.030904946598554656, 0.42124307354946067]","[0.04103546644479079, 0.3559729739414665]","[0.03126391166946804, 0.30613826474265377]",[0.0002569258213043213],[-0.0003071129322052002],"[0.4702625274658203, 0.43191084265708923]","[1911, 191]"
416,"[-0.021904862104761103, 0.3864252479437598]","[-0.025271552134319825, 0.38606111005899324]","[-0.022033752416430314, 0.4576200025103613]","[-0.019335554606773185, 0.38661260062503505]","[-0.02175498870809771, 0.33350239263067116]","[0.03291286356730579, 0.3549984809254324]","[0.026444255223447868, 0.35389232357341593]","[0.032685871839548665, 0.4230083230928593]","[0.0435395670775504, 0.35661027860620714]","[0.03305435061476676, 0.30599341558937293]",[0.0002569854259490967],[-0.0003217160701751709],"[0.4702630639076233, 0.43210262060165405]","[1911, 191]"
417,"[-0.022198684457723987, 0.38367289383960096]","[-0.0255688822850024, 0.38368609213497695]","[-0.022290109540774955, 0.45438069134914927]","[-0.01961329122287642, 0.3836408723384345]","[-0.022085802062453114, 0.3313604458727845]","[0.03308073399039384, 0.3529543229272342]","[0.026562426800608142, 0.3518304919164349]","[0.03286221615488825, 0.4203325463724985]","[0.043824090863848246, 0.35454550341619206]","[0.03322997694930576, 0.30434469879213494]",[0.00014278292655944824],[-0.0003643929958343506],"[0.4698263704776764, 0.4317436218261719]","[1911, 191]"
418,"[-0.02146400230940196, 0.3820279509401194]","[-0.02477207138000301, 0.38206185982943913]","[-0.021535826109224353, 0.45214992026279854]","[-0.01893409108378647, 0.3819801804472761]","[-0.021369989830077783, 0.3301558870570598]","[0.03202334033118309, 0.35225713996099767]","[0.025711155316779102, 0.3510106895355049]","[0.03180120922972616, 0.41925238630728906]","[0.04242999087622674, 0.35399845705476896]","[0.03218153926551529, 0.30392050669799026]",[0.00017774105072021484],[-0.0003699660301208496],"[0.46985960006713867, 0.4316815137863159]","[1911, 191]"
419,"[-0.021127303624106874, 0.38410790132113576]","[-0.02426085576089263, 0.3834503470280249]","[-0.021268118161449977, 0.4542172372086866]","[-0.01871040561045205, 0.38467634137305273]","[-0.020964764559092294, 0.3318717814680265]","[0.03177702496948511, 0.3538472716704207]","[0.025521247579728387, 0.35256049482240265]","[0.031538706261066855, 0.42245890840670003]","[0.0420696297950751, 0.35561428675744877]","[0.03193523474628141, 0.3045281236169961]",[0.00021016597747802734],[-0.0002983510494232178],"[0.4706159830093384, 0.4325885772705078]","[1911, 191]"
420,"[-0.0207417658284861, 0.38382137564912344]","[-0.023822894863951054, 0.383193809226133]","[-0.020878227740934105, 0.4540452760458311]","[-0.018364583475548684, 0.3843581358024942]","[-0.020582194963034844, 0.3314990155714707]","[0.031148387868203526, 0.35409854920643696]","[0.025001326406506253, 0.3527791521001461]","[0.030920928070871292, 0.4229272295596305]","[0.04127964557823698, 0.35589361785281587]","[0.03129818819779683, 0.30466759083165984]",[0.00021830201148986816],[-0.0003056526184082031],"[0.4704613983631134, 0.4324163794517517]","[1911, 191]"
421,"[-0.021583203563549105, 0.3853451551291957]","[-0.024706524046873676, 0.38490700793727206]","[-0.02173153462828384, 0.4560414190790677]","[-0.019155903279012437, 0.38582468488746635]","[-0.02140757895348045, 0.33286664919170983]","[0.0322191136687238, 0.35296626499832995]","[0.0258795563080385, 0.3520996083738287]","[0.03201832744143557, 0.42006832693521173]","[0.04263394582069248, 0.3542685482744167]","[0.032347079305959495, 0.30450024865256103]",[0.0001927018165588379],[-0.0003116726875305176],"[0.4705715477466583, 0.4326246380805969]","[1911, 191]"
422,"[-0.02053689167886547, 0.3843522495238531]","[-0.02365765890150834, 0.3839720472784989]","[-0.02063795889343932, 0.45537072687231306]","[-0.01814067889026349, 0.38472870079684135]","[-0.02040898208263912, 0.3317763809752926]","[0.0306260392135144, 0.35251007383201155]","[0.02458118750898712, 0.35173668398774105]","[0.030434753603767187, 0.41965453288503773]","[0.04058720205775938, 0.35376115401160585]","[0.03075085340047916, 0.3040819606962688]",[0.0002066195011138916],[-0.0002907216548919678],"[0.4703812897205353, 0.43252044916152954]","[1911, 191]"
423,"[-0.020903776587803957, 0.38497202747319936]","[-0.02401270756611742, 0.3846026393148471]","[-0.021026110740033358, 0.4559271131150291]","[-0.018504641497225055, 0.3853340684089523]","[-0.02075486655681667, 0.332368421631442]","[0.03124579766955563, 0.35294308619518616]","[0.0250883872722328, 0.3521566030164151]","[0.03105388629341388, 0.42004855599561475]","[0.04138650223426496, 0.3542083606996206]","[0.03136799358072733, 0.30452264972387627]",[0.00022727251052856445],[-0.0002925693988800049],"[0.47054654359817505, 0.4326351284980774]","[1911, 191]"
424,"[-0.021304669340529766, 0.3828681961095038]","[-0.02470610073819599, 0.38246819643229907]","[-0.021410350705724786, 0.45414650863127015]","[-0.018725266080438042, 0.3831556977158097]","[-0.02117059695941859, 0.33022255349566704]","[0.03139681305610377, 0.35277002860563383]","[0.025295168294277585, 0.3514197450022617]","[0.031186084368015433, 0.42007713134033886]","[0.04138315354541483, 0.3546382582254941]","[0.03154993577164587, 0.3042280169292752]",[0.00015163421630859375],[-0.00033986568450927734],"[0.4696246385574341, 0.43236082792282104]","[1911, 191]"
425,"[-0.02125567292391137, 0.382762641526798]","[-0.024562402311402994, 0.3824947675963889]","[-0.021353140425035513, 0.45346727954677385]","[-0.01873014509001472, 0.38297217318889964]","[-0.021132167465737112, 0.3304889645272158]","[0.03133102538014548, 0.353229903862576]","[0.02523353947778301, 0.35183469736069073]","[0.031119129134792065, 0.42077526541561816]","[0.041324125475420595, 0.35514469227088047]","[0.03148414020096579, 0.3045484573876575]",[0.00015592575073242188],[-0.00031495094299316406],"[0.4697115123271942, 0.43234652280807495]","[1911, 191]"
426,"[-0.021990212172453377, 0.3831663283594163]","[-0.02520282598037246, 0.3825599913180423]","[-0.022119035889205475, 0.4530583191409615]","[-0.019499136248820038, 0.38382026369697386]","[-0.0218383900909818, 0.33123446581638294]","[0.03300034729896126, 0.3545200653752528]","[0.026465098237010525, 0.35322764739932344]","[0.03275663153443434, 0.42387349296179533]","[0.04382147966077155, 0.3563260204506208]","[0.033168488381096484, 0.3048403996444387]",[0.00021883845329284668],[-0.0003281533718109131],"[0.4701409637928009, 0.43263673782348633]","[1911, 191]"
427,"[-0.021923243836058846, 0.38618360628696174]","[-0.025049754518748156, 0.38569387792458987]","[-0.02205685745134297, 0.4571190316923689]","[-0.019482548145195445, 0.386818328081678]","[-0.021764614529113834, 0.33352331685954484]","[0.03303665500963627, 0.356488008797778]","[0.02654985333260905, 0.3553017826479193]","[0.0327939042698627, 0.4250681279073091]","[0.043677070836377285, 0.3581768760355788]","[0.0331951775070316, 0.3071163751673162]",[0.00020107626914978027],[-0.00030112266540527344],"[0.47068411111831665, 0.43328070640563965]","[1911, 191]"
428,"[-0.021882337102703656, 0.3859036256087093]","[-0.02524294211275865, 0.385108519798875]","[-0.021964766433798563, 0.4578933331563377]","[-0.019308778532355873, 0.38673197624760225]","[-0.02177044036342376, 0.33265730440020097]","[0.03304049568861902, 0.3563467511159572]","[0.02650556063788325, 0.3551013064386993]","[0.03278819224143848, 0.4256323664848287]","[0.043811541782424496, 0.35808998228100763]","[0.03321599160193298, 0.3066368809984839]",[0.00023156404495239258],[-0.0003152191638946533],"[0.4705902338027954, 0.4332277178764343]","[1911, 191]"
